Time,Temp.,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
42:27:25,37,0.087,0.088,0.088,0.56,0.089,0.089,0.528,0.088,0.091,0.802,0.088,0.092,0.084,0.085,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.09,0.086,0.085,0.086,0.085,0.086,0.094,0.085,0.086,0.086,0.083,0.086,0.087,1.138,0.089,0.089,1.019,0.089,0.089,0.652,0.089,0.088,0.542,0.085,0.091,0.087,0.085,0.086,0.087,0.087,0.088,0.086,0.088,0.086,0.09,0.085,0.089,0.089,0.087,0.087,0.086,0.089,0.085,0.09,0.085,0.085,0.093,0.091,0.093,0.594,0.089,0.088,0.855,0.089,0.089,0.966,0.089,0.089,0.865,0.087,0.09,0.089,0.087,0.088,0.09,0.091,0.092,0.09,0.091,0.089,0.089,0.084,0.087
42:42:25,37,0.087,0.088,0.088,0.562,0.089,0.089,0.532,0.088,0.092,0.802,0.088,0.092,0.084,0.086,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.09,0.086,0.085,0.086,0.085,0.086,0.092,0.085,0.086,0.086,0.084,0.086,0.087,1.141,0.089,0.089,1.017,0.089,0.089,0.619,0.089,0.088,0.543,0.085,0.091,0.087,0.085,0.086,0.087,0.087,0.088,0.086,0.088,0.086,0.09,0.085,0.089,0.088,0.087,0.087,0.086,0.089,0.085,0.09,0.085,0.085,0.093,0.091,0.094,0.602,0.089,0.088,0.837,0.089,0.089,0.971,0.089,0.089,0.869,0.087,0.089,0.089,0.087,0.088,0.09,0.091,0.092,0.09,0.091,0.089,0.089,0.084,0.087
42:57:25,37,0.087,0.088,0.088,0.569,0.089,0.089,0.549,0.088,0.091,0.849,0.088,0.092,0.084,0.085,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.09,0.086,0.085,0.086,0.085,0.086,0.09,0.085,0.086,0.086,0.083,0.086,0.088,1.145,0.089,0.089,1.016,0.089,0.089,0.62,0.089,0.088,0.541,0.085,0.092,0.087,0.085,0.086,0.087,0.087,0.088,0.086,0.088,0.086,0.09,0.085,0.089,0.088,0.087,0.087,0.086,0.089,0.085,0.09,0.085,0.085,0.093,0.091,0.094,0.597,0.089,0.088,0.825,0.089,0.089,0.97,0.089,0.089,0.874,0.087,0.089,0.089,0.087,0.088,0.09,0.091,0.092,0.09,0.091,0.089,0.089,0.084,0.087
43:12:25,37,0.087,0.088,0.088,0.575,0.089,0.089,0.56,0.088,0.091,0.889,0.087,0.092,0.084,0.085,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.083,0.084,0.09,0.087,0.085,0.086,0.085,0.086,0.093,0.085,0.086,0.086,0.083,0.086,0.089,1.147,0.089,0.089,1.017,0.089,0.088,0.627,0.089,0.088,0.531,0.085,0.092,0.087,0.085,0.086,0.087,0.087,0.088,0.086,0.088,0.086,0.09,0.085,0.089,0.088,0.087,0.087,0.086,0.088,0.085,0.09,0.086,0.085,0.093,0.091,0.094,0.619,0.089,0.088,0.817,0.089,0.089,0.973,0.089,0.089,0.875,0.087,0.089,0.089,0.087,0.088,0.09,0.091,0.092,0.09,0.09,0.089,0.089,0.084,0.086
43:27:25,37,0.087,0.088,0.088,0.58,0.089,0.089,0.557,0.088,0.091,0.897,0.088,0.092,0.084,0.085,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.09,0.086,0.085,0.086,0.085,0.086,0.092,0.085,0.086,0.086,0.083,0.086,0.088,1.152,0.089,0.089,1.02,0.089,0.089,0.618,0.089,0.089,0.543,0.085,0.093,0.087,0.085,0.086,0.087,0.087,0.088,0.086,0.088,0.086,0.09,0.085,0.089,0.088,0.087,0.087,0.086,0.089,0.085,0.091,0.086,0.085,0.093,0.091,0.094,0.591,0.089,0.088,0.807,0.089,0.089,0.97,0.089,0.089,0.875,0.087,0.09,0.089,0.087,0.088,0.09,0.091,0.092,0.09,0.091,0.089,0.089,0.084,0.087
43:42:25,37,0.089,0.088,0.088,0.587,0.089,0.089,0.562,0.088,0.091,0.924,0.088,0.092,0.084,0.085,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.09,0.086,0.085,0.086,0.085,0.086,0.092,0.085,0.086,0.086,0.083,0.086,0.087,1.16,0.089,0.089,1.017,0.089,0.089,0.623,0.089,0.089,0.56,0.085,0.092,0.087,0.085,0.086,0.087,0.087,0.088,0.086,0.088,0.086,0.09,0.085,0.089,0.088,0.087,0.087,0.086,0.088,0.085,0.09,0.086,0.085,0.093,0.091,0.094,0.596,0.089,0.088,0.886,0.089,0.089,0.963,0.089,0.089,0.865,0.087,0.089,0.089,0.087,0.088,0.09,0.091,0.092,0.09,0.091,0.089,0.089,0.084,0.087
43:57:25,37,0.087,0.088,0.088,0.596,0.089,0.089,0.575,0.088,0.091,0.925,0.088,0.091,0.084,0.085,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.083,0.084,0.09,0.086,0.085,0.086,0.085,0.086,0.093,0.085,0.086,0.086,0.083,0.086,0.087,1.172,0.089,0.089,1.018,0.089,0.089,0.628,0.089,0.088,0.548,0.085,0.092,0.087,0.085,0.086,0.087,0.087,0.088,0.086,0.088,0.086,0.09,0.085,0.089,0.088,0.087,0.087,0.086,0.088,0.085,0.09,0.086,0.085,0.093,0.091,0.094,0.61,0.089,0.088,0.947,0.089,0.089,0.964,0.089,0.088,0.893,0.087,0.089,0.089,0.087,0.088,0.09,0.091,0.092,0.089,0.091,0.089,0.089,0.084,0.086
44:12:25,37,0.087,0.088,0.088,0.61,0.089,0.089,0.592,0.088,0.091,0.931,0.088,0.092,0.084,0.086,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.09,0.086,0.085,0.086,0.085,0.086,0.094,0.085,0.086,0.087,0.083,0.086,0.087,1.184,0.089,0.089,1.021,0.089,0.089,0.629,0.089,0.089,0.54,0.085,0.094,0.088,0.085,0.086,0.087,0.087,0.088,0.086,0.088,0.086,0.091,0.085,0.089,0.089,0.087,0.087,0.086,0.089,0.085,0.09,0.086,0.085,0.093,0.091,0.091,0.595,0.089,0.088,0.958,0.089,0.089,0.962,0.089,0.089,0.874,0.087,0.089,0.089,0.087,0.088,0.09,0.091,0.092,0.09,0.091,0.089,0.089,0.084,0.087
44:27:25,37,0.087,0.088,0.088,0.623,0.09,0.089,0.605,0.088,0.091,0.876,0.087,0.092,0.084,0.086,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.09,0.086,0.085,0.086,0.085,0.086,0.092,0.085,0.086,0.087,0.084,0.086,0.087,1.2,0.089,0.089,1.025,0.089,0.089,0.623,0.089,0.089,0.535,0.085,0.096,0.088,0.085,0.086,0.087,0.087,0.088,0.086,0.088,0.086,0.087,0.085,0.089,0.089,0.087,0.087,0.086,0.088,0.085,0.091,0.086,0.085,0.093,0.092,0.092,0.598,0.089,0.088,0.977,0.089,0.089,0.958,0.089,0.089,0.906,0.087,0.089,0.089,0.087,0.088,0.09,0.091,0.092,0.09,0.091,0.089,0.089,0.084,0.087
44:42:25,37,0.087,0.088,0.088,0.628,0.089,0.089,0.612,0.088,0.091,0.907,0.087,0.092,0.084,0.086,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.09,0.086,0.085,0.086,0.085,0.086,0.087,0.085,0.086,0.087,0.083,0.086,0.087,1.214,0.089,0.089,1.029,0.089,0.089,0.63,0.089,0.089,0.509,0.085,0.096,0.088,0.085,0.086,0.087,0.087,0.088,0.086,0.088,0.086,0.087,0.085,0.089,0.089,0.087,0.087,0.086,0.088,0.085,0.091,0.086,0.085,0.093,0.091,0.092,0.612,0.089,0.088,0.979,0.089,0.089,0.952,0.089,0.089,0.885,0.087,0.089,0.089,0.087,0.088,0.09,0.091,0.092,0.09,0.091,0.089,0.089,0.084,0.087
44:57:25,37,0.088,0.088,0.088,0.638,0.089,0.089,0.613,0.088,0.091,0.957,0.087,0.092,0.084,0.085,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.09,0.086,0.085,0.085,0.085,0.086,0.095,0.085,0.086,0.086,0.083,0.086,0.087,1.224,0.089,0.089,1.028,0.089,0.089,0.632,0.089,0.089,0.52,0.085,0.094,0.087,0.085,0.086,0.087,0.087,0.088,0.086,0.087,0.086,0.087,0.085,0.091,0.089,0.087,0.087,0.086,0.088,0.085,0.09,0.086,0.085,0.093,0.092,0.092,0.597,0.089,0.088,0.973,0.089,0.089,0.954,0.089,0.089,0.945,0.087,0.087,0.089,0.087,0.088,0.09,0.091,0.092,0.09,0.091,0.089,0.089,0.084,0.087
45:12:25,37,0.087,0.088,0.088,0.643,0.089,0.089,0.627,0.088,0.091,1.002,0.086,0.092,0.084,0.085,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.089,0.085,0.085,0.086,0.085,0.086,0.093,0.085,0.086,0.086,0.083,0.086,0.087,1.23,0.089,0.089,1.029,0.089,0.089,0.634,0.089,0.089,0.534,0.085,0.095,0.087,0.085,0.086,0.087,0.087,0.088,0.086,0.088,0.086,0.091,0.085,0.088,0.089,0.087,0.087,0.086,0.088,0.085,0.09,0.086,0.085,0.093,0.091,0.092,0.618,0.089,0.088,0.941,0.089,0.089,0.948,0.089,0.089,0.89,0.087,0.087,0.089,0.087,0.088,0.09,0.091,0.092,0.09,0.091,0.089,0.089,0.084,0.087
45:27:25,37,0.087,0.088,0.088,0.645,0.09,0.089,0.634,0.088,0.091,0.962,0.086,0.091,0.084,0.086,0.086,0.084,0.085,0.086,0.084,0.087,0.086,0.084,0.084,0.087,0.087,0.085,0.086,0.085,0.086,0.088,0.085,0.086,0.087,0.083,0.086,0.087,1.242,0.089,0.089,1.032,0.089,0.089,0.634,0.089,0.089,0.565,0.085,0.096,0.088,0.086,0.086,0.087,0.087,0.088,0.086,0.088,0.086,0.087,0.085,0.096,0.089,0.087,0.087,0.086,0.088,0.085,0.09,0.086,0.085,0.093,0.092,0.092,0.604,0.089,0.088,0.924,0.089,0.089,0.95,0.089,0.089,0.897,0.087,0.087,0.089,0.087,0.088,0.09,0.091,0.092,0.09,0.091,0.089,0.089,0.084,0.088
